"","Hours_Studied","Attendance","Parental_Involvement","Access_to_Resources","Extracurricular_Activities","Sleep_Hours","Previous_Scores","Motivation_Level","Internet_Access","Tutoring_Sessions","Family_Income","Teacher_Quality","School_Type","Peer_Influence","Physical_Activity","Learning_Disabilities","Parental_Education_Level","Distance_from_Home","Gender","Exam_Score","Hours_Studied_imp","Attendance_imp","Parental_Involvement_imp","Access_to_Resources_imp","Extracurricular_Activities_imp","Sleep_Hours_imp","Previous_Scores_imp","Motivation_Level_imp","Internet_Access_imp","Tutoring_Sessions_imp","Family_Income_imp","Teacher_Quality_imp","School_Type_imp","Peer_Influence_imp","Physical_Activity_imp","Learning_Disabilities_imp","Parental_Education_Level_imp","Distance_from_Home_imp","Gender_imp","Exam_Score_imp"
"3377",18,70,"High","Low","No",6,79,"Medium","Yes",1,"Medium","High","Public","Positive",2,"No","College","Near","Female",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3378",14,62,"Medium","Medium","No",9,73,"Medium","Yes",1,"Low","Medium","Public","Neutral",6,"No","High School","Near","Male",61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3379",23,60,"High","Medium","Yes",9,56,"Low","No",0,"Low","Medium","Private","Negative",4,"No","High School","Moderate","Female",61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3380",16,61,"High","Medium","No",4,54,"Low","Yes",1,"Low","Medium","Private","Neutral",2,"No","High School","Near","Female",60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3381",23,60,"High","High","No",8,85,"Low","Yes",4,"Low","Low","Public","Negative",3,"No","High School","Near","Male",68,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3382",27,64,"High","Medium","Yes",6,56,"Low","Yes",0,"Low","High","Public","Neutral",5,"No","College","Moderate","Female",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3383",21,70,"High","High","Yes",8,72,"Low","Yes",3,"Medium","Low","Public","Neutral",1,"No","Postgraduate","Moderate","Female",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3384",26,69,"High","Low","No",10,87,"Low","Yes",2,"Medium","Low","Public","Positive",2,"No","Postgraduate","Near","Male",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3385",27,99,"High","Medium","No",9,96,"Low","Yes",0,"High","Medium","Private","Positive",2,"No","College","Moderate","Male",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3386",17,72,"Low","Medium","No",7,94,"Low","Yes",4,"Medium","Medium","Public","Positive",2,"No","High School","Far","Female",64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3387",15,65,"Medium","High","Yes",9,93,"Low","Yes",2,"Low","Low","Private","Neutral",3,"No","College","Near","Male",64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3388",20,82,"Medium","Low","Yes",4,68,"Medium","Yes",2,"Low","High","Public","Neutral",3,"No","High School","Near","Male",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3389",25,94,"High","High","No",8,96,"High","Yes",6,"Medium","Medium","Public","Negative",3,"Yes","High School","Far","Female",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3390",21,87,"Medium","Medium","Yes",8,84,"High","Yes",1,"Low","Low","Private","Positive",2,"No","College","Near","Male",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3391",11,72,"Low","Medium","No",8,94,"High","Yes",1,"Low","Low","Public","Positive",2,"No","High School","Near","Male",62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3392",15,82,"Medium","Medium","Yes",7,54,"Medium","Yes",1,"Medium","Medium","Public","Positive",2,"No","College","Near","Female",66,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"3393",20,89,"High","High","Yes",8,52,"Low","Yes",2,"Medium","Medium","Public","Negative",3,"No","College","Moderate","Female",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3394",20,89,"High","Medium","Yes",8,71,"Medium","Yes",1,"Medium","Medium","Public","Negative",1,"No","Postgraduate","Far","Male",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3395",28,87,"High","Medium","Yes",4,91,"Medium","Yes",2,"High","Medium","Public","Neutral",2,"No","High School","Moderate","Female",74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3396",12,95,"Medium","Medium","No",7,70,"Medium","Yes",4,"Medium","High","Public","Positive",3,"No","High School","Far","Male",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3397",23,95,"Medium","Medium","Yes",6,94,"High","Yes",2,"Medium","Medium","Public","Neutral",3,"No","High School","Near","Male",73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3398",29,83,"Medium","Low","No",8,62,"Low","Yes",4,"High","Medium","Public","Negative",5,"No","College","Near","Male",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3399",29,77,"Medium","High","No",9,52,"Medium","Yes",0,"Low","Medium","Private","Neutral",4,"No","High School","Moderate","Female",69,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3400",18,86,"Medium","Medium","Yes",6,88,"Medium","Yes",2,"Medium","High","Public","Neutral",2,"No","College","Far","Male",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3401",23,93,"Medium","High","No",5,81,"High","Yes",2,"Medium","Medium","Private","Negative",1,"No","College","Near","Male",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3402",23,60,"Low","Medium","No",6,72,"Low","Yes",3,"High","Medium","Public","Neutral",2,"No","College","Near","Female",64,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3403",21,100,"Medium","Medium","No",5,92,"Low","Yes",3,"Low","Low","Public","Positive",3,"Yes","Postgraduate","Near","Male",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3404",19,67,"Medium","Medium","No",7,91,"Medium","Yes",1,"Low","High","Public","Neutral",3,"No","High School","Near","Female",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3405",23,79,"Low","Medium","Yes",7,66,"High","Yes",1,"High","Medium","Private","Positive",3,"No","Postgraduate","Near","Male",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3406",5,95,"Medium","High","Yes",8,92,"Low","Yes",1,"Low","High","Private","Neutral",2,"No","College","Near","Female",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3407",24,69,"Medium","High","Yes",7,67,"Medium","Yes",2,"Medium","High","Public","Negative",4,"No","Postgraduate","Far","Male",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"3408",21,79,"Medium","Low","Yes",7,81,"Low","Yes",2,"Medium","Medium","Public","Neutral",4,"No","High School","Near","Male",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3409",19,65,"Medium","High","Yes",9,60,"Low","Yes",1,"Low","Medium","Public","Neutral",3,"No","Postgraduate","Moderate","Male",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3410",18,76,"Medium","Medium","No",7,63,"Medium","Yes",0,"Medium","Low","Public","Positive",3,"No","High School","Near","Female",68,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3411",16,67,"High","High","Yes",9,72,"Medium","Yes",1,"Low","High","Public","Positive",3,"No","Postgraduate","Near","Female",66,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3412",18,75,"Medium","Medium","Yes",7,66,"High","Yes",1,"High","High","Public","Positive",4,"No","High School","Near","Male",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3413",15,75,"Medium","Low","Yes",6,56,"Medium","Yes",3,"Medium","Medium","Public","Neutral",2,"No","College","Moderate","Female",68,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3414",15,100,"High","Medium","Yes",5,74,"Medium","Yes",2,"High","Medium","Private","Neutral",3,"No","Postgraduate","Near","Male",72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3415",17,100,"Medium","Medium","No",5,76,"Low","Yes",3,"Low","High","Private","Neutral",3,"No","Postgraduate","Moderate","Female",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3416",19,65,"Low","High","No",9,58,"Low","Yes",3,"Medium","Medium","Public","Negative",4,"No","High School","Moderate","Female",62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3417",25,89,"Medium","Low","Yes",6,59,"Medium","Yes",2,"Low","Medium","Public","Neutral",2,"No","College","Near","Female",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3418",21,62,"Medium","Low","Yes",7,51,"Low","Yes",0,"Low","Medium","Private","Positive",4,"No","High School","Near","Female",61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3419",12,61,"Medium","Low","Yes",7,52,"Low","Yes",2,"Low","Medium","Public","Positive",2,"No","High School","Moderate","Female",58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3420",17,64,"Low","Medium","No",7,68,"Medium","Yes",5,"Medium","Medium","Private","Neutral",3,"No","High School","Near","Male",63,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3421",16,99,"High","Medium","No",9,57,"High","No",4,"Medium","Medium","Public","Positive",3,"No","College","Near","Female",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3422",20,98,"Low","Medium","Yes",7,96,"Low","No",1,"Low","High","Public","Positive",3,"No","College","Near","Female",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3423",23,68,"High","Medium","No",6,60,"Medium","Yes",1,"Low","Medium","Public","Neutral",3,"No","High School","Near","Female",64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3424",23,66,"High","Low","No",6,53,"Low","Yes",2,"Medium","Medium","Public","Positive",1,"No","College","Far","Male",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3425",9,70,"High","Medium","Yes",8,70,"Low","Yes",1,"Medium","Medium","Public","Positive",3,"No","College","Near","Male",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3426",26,81,"High","Low","No",8,60,"High","Yes",2,"Low","High","Public","Positive",5,"No","Postgraduate","Near","Female",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3427",22,83,"Low","High","Yes",8,53,"Medium","No",0,"Low","Low","Public","Negative",2,"No","Postgraduate","Near","Female",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3428",28,69,"High","High","No",7,88,"Low","Yes",2,"Low","Medium","Public","Neutral",2,"No","High School","Moderate","Male",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3429",23,90,"Medium","High","Yes",5,78,"High","No",1,"Medium","Medium","Private","Neutral",3,"No","High School","Moderate","Male",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3430",27,72,"High","High","Yes",8,53,"Medium","Yes",3,"Medium","Low","Public","Neutral",3,"No","High School","Far","Female",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3431",23,97,"Medium","High","No",7,73,"Medium","No",3,"Low","Medium","Private","Negative",1,"No","High School","Moderate","Male",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3432",28,86,"Medium","Medium","Yes",7,52,"Medium","Yes",0,"Medium","Medium","Public","Positive",5,"No","College","Near","Male",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3433",23,77,"High","Medium","No",5,68,"Low","Yes",0,"High","High","Private","Positive",3,"Yes","High School","Near","Male",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3434",19,92,"Low","High","Yes",6,68,"Medium","Yes",2,"Medium","Medium","Public","Neutral",2,"No","High School","Near","Female",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3435",23,93,"Low","Medium","No",6,91,"Low","Yes",2,"High","Medium","Public","Neutral",3,"No","High School","Moderate","Female",73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"3436",25,72,"Medium","Medium","Yes",8,87,"Low","Yes",3,"Medium","Low","Public","Positive",3,"No","Postgraduate","Moderate","Male",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3437",23,74,"High","Medium","No",8,95,"Medium","Yes",2,"Low","Medium","Public","Negative",2,"No","College","Far","Female",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3438",12,97,"Medium","High","Yes",7,57,"Low","Yes",0,"Low","Medium","Private","Positive",4,"No","College","Moderate","Female",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3439",12,67,"Medium","High","Yes",8,77,"Medium","Yes",2,"Low","High","Private","Positive",3,"No","College","Near","Male",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"3440",22,62,"High","Medium","No",9,51,"Medium","Yes",2,"Low","Medium","Public","Neutral",2,"No","High School","Near","Male",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3441",21,78,"Low","High","No",8,91,"Medium","No",1,"Medium","Low","Private","Negative",5,"No","Postgraduate","Near","Female",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3442",16,92,"Medium","High","Yes",8,68,"Medium","Yes",1,"Medium","High","Public","Positive",2,"No","High School","Near","Male",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3443",21,91,"High","Medium","Yes",6,53,"High","Yes",1,"Medium","Medium","Public","Positive",3,"No","Postgraduate","Near","Female",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3444",30,97,"Medium","High","Yes",6,66,"High","Yes",1,"Medium","Medium","Private","Neutral",2,"No","College","Near","Male",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3445",24,81,"Medium","High","Yes",9,64,"High","Yes",2,"High","Low","Public","Positive",3,"No","High School","Near","Male",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3446",13,64,"Low","Low","No",6,88,"Medium","Yes",1,"Medium","Medium","Public","Neutral",2,"No","College","Moderate","Female",59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3447",19,84,"Low","Medium","Yes",8,56,"Medium","Yes",0,"Low","Medium","Private","Neutral",3,"Yes","High School","Near","Male",64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3448",15,91,"Low","Medium","No",10,78,"Low","Yes",2,"Medium","High","Public","Neutral",3,"No","High School","Near","Female",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3449",18,64,"Medium","Medium","Yes",8,90,"Medium","Yes",1,"Low","Medium","Public","Neutral",3,"No","High School","Near","Male",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3450",18,67,"Low","High","Yes",7,87,"Medium","Yes",5,"Low","Low","Public","Positive",2,"No","College","Near","Male",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3451",17,60,"Medium","Medium","Yes",5,97,"Medium","Yes",1,"Medium","Medium","Private","Negative",4,"No","College","Far","Male",62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3452",12,84,"Low","Medium","No",7,50,"Medium","Yes",3,"High","High","Public","Neutral",3,"No","High School","Near","Male",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3453",19,95,"High","High","Yes",9,68,"Medium","Yes",3,"High","Medium","Public","Positive",4,"No","College","Far","Male",73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3454",17,87,"High","High","Yes",7,68,"High","Yes",1,"Medium","High","Public","Positive",2,"No","High School","Near","Male",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3455",2,99,"Medium","Low","Yes",9,52,"Low","Yes",0,"Medium","Medium","Public","Neutral",4,"No","High School","Near","Male",62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3456",22,63,"Medium","High","No",8,91,"Medium","No",2,"High","Low","Public","Positive",5,"Yes","High School","Near","Female",67,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"3457",27,96,"High","Low","Yes",7,84,"Medium","Yes",1,"Medium","Medium","Public","Neutral",3,"No","College","Near","Male",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3458",18,93,"Medium","Medium","No",7,76,"Low","Yes",2,"Medium","Medium","Private","Neutral",4,"No","High School","Near","Female",96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
