"...1","Hours_Studied","Attendance","Parental_Involvement","Access_to_Resources","Extracurricular_Activities","Sleep_Hours","Previous_Scores","Motivation_Level","Internet_Access","Tutoring_Sessions","Family_Income","Teacher_Quality","School_Type","Peer_Influence","Physical_Activity","Learning_Disabilities","Parental_Education_Level","Distance_from_Home","Gender","Exam_Score","Hours_Studied_imp","Attendance_imp","Parental_Involvement_imp","Access_to_Resources_imp","Extracurricular_Activities_imp","Sleep_Hours_imp","Previous_Scores_imp","Motivation_Level_imp","Internet_Access_imp","Tutoring_Sessions_imp","Family_Income_imp","Teacher_Quality_imp","School_Type_imp","Peer_Influence_imp","Physical_Activity_imp","Learning_Disabilities_imp","Parental_Education_Level_imp","Distance_from_Home_imp","Gender_imp","Exam_Score_imp","grupa1","grupa2"
3816,9,61,"Low","High","Yes",7,53,"Medium","Yes",0,"Medium","Medium","Public","Positive",2,"Yes","Postgraduate","Far","Male",58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","2.0"
3817,18,96,"Medium","High","Yes",6,92,"Medium","Yes",2,"Medium","Medium","Public","Positive",3,"No","High School","Far","Male",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","4.0"
3818,19,83,"High","Low","No",6,69,"Medium","Yes",5,"Medium","Medium","Private","Positive",2,"No","Postgraduate","Far","Male",64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"16-23","3.0"
3819,18,74,"High","Medium","No",8,75,"High","Yes",1,"High","High","Public","Positive",3,"No","Postgraduate","Moderate","Male",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
3820,13,69,"Medium","Low","No",5,70,"Medium","Yes",0,"Medium","High","Private","Negative",2,"No","College","Near","Male",61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.0"
3821,18,85,"High","Medium","Yes",6,74,"Medium","Yes",3,"Low","Medium","Private","Negative",2,"No","College","Far","Male",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
3822,22,80,"Medium","High","Yes",9,51,"Medium","Yes",2,"Low","Medium","Public","Negative",3,"No","Postgraduate","Near","Male",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
3823,20,100,"Medium","Medium","Yes",8,91,"Medium","Yes",3,"Low","Medium","Public","Positive",3,"No","High School","Near","Male",72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","4.0"
3824,21,99,"High","Low","Yes",4,67,"Medium","Yes",1,"Medium","Medium","Private","Negative",4,"No","College","Near","Female",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","4.0"
3825,16,85,"Medium","Medium","Yes",5,86,"Low","No",3,"Medium","Medium","Public","Positive",2,"No","High School","Near","Male",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
3826,27,78,"Medium","Medium","No",10,53,"Medium","Yes",3,"Medium","Medium","Private","Neutral",4,"Yes","Postgraduate","Moderate","Male",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","3.5"
3827,13,80,"Medium","Medium","No",9,76,"Medium","Yes",0,"High","Medium","Public","Neutral",2,"No","High School","Near","Female",64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.0"
3828,23,87,"Medium","High","No",6,95,"High","Yes",3,"High","Medium","Private","Positive",0,"No","High School","Near","Female",73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","4.0"
3829,27,64,"Low","Medium","Yes",5,70,"Medium","Yes",0,"Low","High","Public","Positive",4,"No","High School","Near","Female",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","3.0"
3830,23,73,"Low","High","No",5,60,"High","Yes",1,"Medium","Medium","Private","Positive",2,"No","Postgraduate","Near","Female",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
3831,19,63,"High","Medium","Yes",8,55,"Low","Yes",0,"Medium","Medium","Private","Positive",4,"No","College","Moderate","Female",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.0"
3832,17,63,"Medium","Medium","Yes",10,93,"Medium","Yes",0,"Low","Medium","Public","Positive",2,"Yes","Postgraduate","Near","Female",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.0"
3833,26,68,"Medium","Medium","Yes",10,62,"High","Yes",4,"Medium","Medium","Public","Neutral",2,"No","Postgraduate","Near","Female",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","3.5"
3834,11,79,"High","High","Yes",5,99,"Medium","Yes",1,"High","Low","Public","Positive",3,"No","High School","Near","Female",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.5"
3835,14,91,"Medium","Medium","Yes",7,62,"Medium","Yes",2,"Low","High","Public","Neutral",2,"No","College","Near","Male",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.5"
3836,18,79,"High","High","Yes",6,74,"Medium","Yes",3,"Low","Medium","Public","Positive",4,"No","High School","Near","Male",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
3837,27,73,"High","High","Yes",7,73,"High","Yes",5,"High","High","Public","Negative",3,"No","High School","Near","Female",73,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","4.0"
3838,22,63,"High","High","Yes",5,53,"High","Yes",3,"Low","High","Public","Negative",2,"No","High School","Near","Male",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
3839,14,82,"Medium","Medium","Yes",6,77,"Medium","Yes",3,"Medium","Medium","Public","Positive",3,"No","College","Near","Female",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.5"
3840,18,71,"Medium","Medium","No",6,84,"Medium","Yes",2,"Medium","Low","Public","Neutral",2,"No","Postgraduate","Near","Male",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.0"
3841,16,85,"Medium","Medium","No",8,87,"High","Yes",4,"Low","Medium","Private","Negative",3,"No","High School","Far","Male",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
3842,16,99,"Medium","Medium","No",6,76,"Low","Yes",2,"Medium","Medium","Private","Positive",4,"No","College","Near","Female",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
3843,26,64,"Medium","High","No",6,91,"Medium","Yes",1,"Low","Medium","Private","Neutral",4,"No","High School","Moderate","Male",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","3.5"
3844,12,68,"Medium","High","No",8,88,"High","Yes",3,"Low","Medium","Public","Negative",3,"No","Postgraduate","Moderate","Female",64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.0"
3845,30,79,"Medium","High","No",9,60,"Medium","Yes",1,"Low","Medium","Public","Neutral",3,"No","High School","Near","Female",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","3.5"
3846,25,99,"Low","Medium","No",10,70,"Medium","Yes",1,"Medium","Medium","Public","Positive",5,"No","College","Far","Female",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","4.0"
3847,27,91,"Medium","Low","No",8,57,"Medium","Yes",0,"Low","Low","Private","Neutral",4,"No","Postgraduate","Moderate","Male",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","3.5"
3848,17,96,"High","Medium","No",7,57,"Low","Yes",2,"Medium","Medium","Private","Negative",3,"No","College","Moderate","Female",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
3849,19,73,"Low","Medium","Yes",9,86,"High","Yes",0,"Medium","High","Public","Positive",3,"No","College","Near","Female",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
3850,11,100,"Low","High","No",9,77,"Medium","Yes",2,"Medium","High","Public","Positive",3,"No","Postgraduate","Near","Female",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.5"
3851,17,64,"Medium","High","No",8,80,"Medium","Yes",0,"High","High","Public","Positive",2,"No","Postgraduate","Near","Female",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.0"
3852,23,62,"Medium","Low","Yes",5,87,"Medium","Yes",1,"Medium","Medium","Public","Negative",4,"No","High School","Near","Female",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"16-23","3.5"
3853,28,94,"Low","Medium","Yes",9,64,"Medium","Yes",0,"Medium","Medium","Public","Neutral",3,"No","High School","Moderate","Female",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","3.5"
3854,13,97,"Low","Medium","Yes",8,70,"Medium","Yes",0,"High","Medium","Private","Neutral",2,"No","Postgraduate","Moderate","Female",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.5"
3855,18,64,"Medium","Medium","No",6,80,"Medium","Yes",1,"Medium","Medium","Public","Positive",5,"Yes","High School","Near","Male",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.0"
3856,19,65,"High","Medium","No",6,55,"Medium","Yes",1,"Low","High","Public","Positive",3,"No","Postgraduate","Moderate","Male",64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.0"
3857,12,61,"Low","Medium","Yes",8,92,"Medium","Yes",2,"High","Medium","Public","Neutral",4,"Yes","High School","Moderate","Male",60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.0"
3858,24,64,"Medium","Medium","Yes",4,67,"Low","Yes",0,"Low","Medium","Public","Neutral",1,"No","High School","Near","Male",62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","3.0"
3859,16,68,"Medium","High","No",7,83,"High","Yes",2,"Low","High","Public","Positive",2,"No","High School","Near","Female",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.0"
3860,19,99,"Low","Low","No",6,100,"Medium","Yes",0,"High","Low","Private","Negative",3,"No","Postgraduate","Near","Male",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
3861,17,87,"Medium","High","Yes",6,74,"Low","Yes",1,"Medium","High","Private","Neutral",3,"No","College","Moderate","Female",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
3862,15,91,"Medium","Medium","No",6,61,"Medium","No",1,"Medium","High","Public","Positive",2,"No","High School","Moderate","Male",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.5"
3863,20,91,"High","High","Yes",5,61,"Low","Yes",4,"Low","Medium","Public","Positive",2,"No","Postgraduate","Near","Male",72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","4.0"
3864,19,81,"Medium","High","Yes",9,53,"Medium","Yes",2,"High","Medium","Public","Positive",3,"No","High School","Near","Male",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
3865,18,92,"Medium","Medium","No",4,88,"Medium","Yes",3,"High","Medium","Public","Neutral",2,"No","High School","Moderate","Male",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
3866,16,84,"Medium","Medium","No",7,65,"Low","Yes",1,"High","High","Public","Negative",3,"No","High School","Moderate","Male",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.0"
3867,22,73,"High","Medium","Yes",6,59,"Low","Yes",0,"Low","Medium","Public","Positive",1,"No","High School","Near","Male",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.0"
3868,30,82,"Low","Medium","Yes",10,86,"Low","Yes",2,"Low","High","Public","Neutral",4,"No","High School","Near","Female",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","3.5"
3869,21,81,"Medium","Low","Yes",7,65,"High","Yes",1,"Medium","Medium","Public","Positive",2,"No","College","Moderate","Male",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
3870,26,93,"High","Medium","No",4,80,"Medium","Yes",4,"Low","Medium","Private","Positive",3,"Yes","College","Near","Male",73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","4.0"
3871,12,99,"High","High","No",8,71,"Medium","Yes",2,"Medium","Low","Public","Neutral",2,"No","College","Near","Female",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.5"
3872,21,76,"Medium","Medium","Yes",5,67,"Medium","Yes",1,"High","Low","Private","Positive",3,"No","High School","Moderate","Male",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
3873,13,91,"Medium","Medium","Yes",8,74,"Medium","Yes",1,"Low","Medium","Private","Positive",1,"No","Postgraduate","Near","Male",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.5"
3874,11,64,"Medium","Medium","Yes",8,66,"Medium","Yes",2,"Low","Medium","Public","Positive",2,"No","College","Moderate","Male",61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.0"
3875,16,91,"Medium","High","No",9,94,"Low","Yes",0,"High","Medium","Public","Positive",3,"No","Postgraduate","Near","Male",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
3876,27,75,"Medium","Low","Yes",7,54,"Low","Yes",2,"Medium","Medium","Public","Negative",3,"No","Postgraduate","Near","Female",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","3.5"
3877,26,62,"High","Medium","Yes",8,52,"Medium","Yes",4,"Low","Medium","Public","Neutral",5,"No","College","Near","Male",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","3.5"
3878,21,75,"High","High","No",7,70,"High","Yes",1,"Medium","High","Private","Neutral",3,"No","Postgraduate","Near","Female",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
3879,11,84,"Medium","Low","Yes",6,59,"Low","Yes",2,"Medium","Medium","Public","Positive",3,"No","High School","Near","Female",64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.0"
3880,19,65,"High","Medium","Yes",9,87,"Low","Yes",0,"High","High","Public","Positive",2,"No","College","Moderate","Male",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.0"
3881,22,97,"High","Medium","Yes",5,68,"Low","Yes",7,"Medium","High","Private","Negative",5,"No","College","Near","Female",75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","4.0"
3882,21,63,"High","Medium","No",7,63,"Medium","Yes",2,"Medium","Medium","Public","Neutral",2,"No","High School","Far","Male",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.0"
3883,9,97,"High","Medium","No",6,68,"Low","Yes",5,"Medium","Medium","Private","Neutral",3,"No","College","Near","Male",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.5"
3884,15,88,"Medium","High","Yes",8,61,"Low","Yes",2,"Medium","High","Public","Positive",4,"Yes","High School","Near","Male",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.5"
3885,20,73,"Medium","Low","Yes",7,65,"Medium","Yes",2,"High","High","Private","Positive",2,"No","College","Near","Male",66,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
3886,23,76,"Low","Medium","Yes",6,78,"Low","Yes",2,"High","Medium","Public","Positive",2,"No","High School","Moderate","Female",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
3887,7,90,"Low","Medium","Yes",7,93,"Low","Yes",4,"Medium","Medium","Public","Neutral",3,"No","College","Near","Male",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poniżej 16","3.5"
3888,19,84,"Medium","Medium","Yes",9,69,"Medium","Yes",2,"Medium","Low","Public","Neutral",4,"No","College","Near","Female",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
3889,21,87,"Low","Medium","Yes",6,66,"Medium","Yes",1,"Low","Low","Public","Negative",2,"No","High School","Moderate","Female",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.0"
3890,25,76,"Medium","High","No",6,89,"High","Yes",3,"Low","Medium","Public","Neutral",3,"No","College","Near","Male",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","3.5"
3891,24,80,"Medium","High","No",5,51,"Medium","Yes",3,"High","Low","Public","Positive",2,"No","High School","Near","Female",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"powyżej 23","3.5"
3892,23,100,"Medium","Medium","No",6,65,"Low","Yes",1,"Medium","High","Public","Neutral",2,"Yes","High School","Near","Female",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"16-23","3.5"
